"시군구별","용도지역및이용현황별","항목","단위","2006.01 월","2006.02 월","2006.03 월","2006.04 월","2006.05 월","2006.06 월",
"(구)남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)북구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)수성구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)달서구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)인천직할시","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)중구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)동구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남구","기타","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","평균","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","주거지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","상업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","공업지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","녹지지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","보전관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","생산관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","계획관리지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","자연환경보전지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","비도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","준도시지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","준농림지역","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","전","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","답","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","주거용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","상업용(대)","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","임야","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","공장용지","지가변동률[%]","%","-","-","-","-","-","-",
"(구)남동구","기타","지가변동률[%]","%","-","-","-","-","-","-",
